id,full_name,honorific,gender,party,photo_url,bio,education,date_of_birth,wikipedia_url,source_url,confidence,data_status,last_verified_at
1765,Dilip Kumar Soni,Shri,male,,,"Superintendent/Commissioner of Police, Agar Malwa, Madhya Pradesh (IPS)",,,,https://www.mppolice.gov.in + district police sites,0.55,collected,2026-06-26
1766,Avdhesh Pratap Singh,Shri,male,,,"Superintendent/Commissioner of Police, Maihar, Madhya Pradesh (IPS)",,,,https://www.mppolice.gov.in + district police sites,0.55,collected,2026-06-26
1767,Prakash Chandra Parihar,Shri,male,,,"Superintendent/Commissioner of Police, Pandhurna, Madhya Pradesh (IPS)",,,,https://www.mppolice.gov.in + district police sites,0.55,collected,2026-06-26
1768,Surendra Kumar Jain,Shri,male,,,"Superintendent/Commissioner of Police, Mauganj, Madhya Pradesh (IPS)",,,,https://www.mppolice.gov.in + district police sites,0.55,collected,2026-06-26
1769,Seemant Kumar Singh,Shri,male,,,"Superintendent/Commissioner of Police, Bengaluru Urban, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1770,Kushal Chouksey,Shri,male,,,"Superintendent/Commissioner of Police, Chikkaballapura, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1771,Ashok K V,Shri,male,,,"Superintendent/Commissioner of Police, Tumakuru, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1772,M. Muthuraju,Shri,male,,,"Superintendent/Commissioner of Police, Chamarajanagara, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1773,Shubhanwita,Smt,female,,,"Superintendent/Commissioner of Police, Hassan, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1774,Bindu Mani R N,Smt,female,,,"Superintendent/Commissioner of Police, Kodagu, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1775,Shobha Rani V.J,Smt,female,,,"Superintendent/Commissioner of Police, Mandya, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1776,Seema Latkar,Smt,female,,,"Superintendent/Commissioner of Police, Mysuru, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1777,Jitendra Kumar Dayama,Shri,male,,,"Superintendent/Commissioner of Police, Chikkamagaluru, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1778,Shantanu Sinha,Shri,male,,,"Superintendent/Commissioner of Police, Dakshina Kannada, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1779,Hariram Shankar,Shri,male,,,"Superintendent/Commissioner of Police, Udupi, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1780,Vishnuvardhana N,Shri,male,,,"Superintendent/Commissioner of Police, Uttara Kannada, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1781,Ranjith Kumar Bandaru,Shri,male,,,"Superintendent/Commissioner of Police, Chitradurga, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1782,Shekhar H. Tekkannavar,Shri,male,,,"Superintendent/Commissioner of Police, Davanagere, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1783,Yashoda Vantagodi,Smt,female,,,"Superintendent/Commissioner of Police, Haveri, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1784,Nikhil B,Shri,male,,,"Superintendent/Commissioner of Police, Shivamogga, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1785,Siddharth Goyal,Shri,male,,,"Superintendent/Commissioner of Police, Bagalkote, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1786,Iada Martin Marbaniang,Shri,male,,,"Superintendent/Commissioner of Police, Belagavi, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1787,N. Shashi Kumar,Shri,male,,,"Superintendent/Commissioner of Police, Dharwad, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1788,Rohan Jagadeesh,Shri,male,,,"Superintendent/Commissioner of Police, Gadag, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1789,Laxman B Nimbargi,Shri,male,,,"Superintendent/Commissioner of Police, Vijayapura, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1790,Pradeep Gunti,Shri,male,,,"Superintendent/Commissioner of Police, Bidar, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1791,Sharanappa S.D,Shri,male,,,"Superintendent/Commissioner of Police, Kalaburagi, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1792,Pruthvik Shankar,Shri,male,,,"Superintendent/Commissioner of Police, Yadgiri, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1793,Suman D. Pennekar,Smt,female,,,"Superintendent/Commissioner of Police, Ballari, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1794,Ram L. Arasiddi,Shri,male,,,"Superintendent/Commissioner of Police, Koppal, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1795,Puttamadaiah M,Shri,male,,,"Superintendent/Commissioner of Police, Raichur, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1796,S. Jahnavi,Shri,male,,,"Superintendent/Commissioner of Police, Vijayanagara, Karnataka (IPS)",,,,https://ksp.karnataka.gov.in + district police/NIC sites,0.55,collected,2026-06-26
1797,Shankhabrata Bagchi,Shri,male,,,"Superintendent/Commissioner of Police, Visakhapatnam, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1798,Gowthami Sali,Smt,female,,,"Superintendent/Commissioner of Police, Anakapalli, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1799,Amit Bardar,Shri,male,,,"Superintendent/Commissioner of Police, Alluri Sitharama Raju, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1800,A.R. Damodhar,Shri,male,,,"Superintendent/Commissioner of Police, Vizianagaram, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1801,S.V. Madhava Reddy,Shri,male,,,"Superintendent/Commissioner of Police, Parvathipuram Manyam, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1802,K.V. Maheswara Reddy,Shri,male,,,"Superintendent/Commissioner of Police, Srikakulam, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1803,G. Bindu Madhav,Shri,male,,,"Superintendent/Commissioner of Police, Kakinada, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1804,D. Narasimha Kishore,Shri,male,,,"Superintendent/Commissioner of Police, East Godavari, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1805,Rahul Meena,Shri,male,,,"Superintendent/Commissioner of Police, Dr. B. R. Ambedkar Konaseema, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1806,K. Pratap Shiva Kishore,Shri,male,,,"Superintendent/Commissioner of Police, Eluru, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1807,Adnan Nayeem Asmi,Shri,male,,,"Superintendent/Commissioner of Police, West Godavari, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1808,Siddharth Kaushal,Shri,male,,,"Superintendent/Commissioner of Police, Krishna, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1809,S.V. Rajasekhara Babu,Shri,male,,,"Superintendent/Commissioner of Police, NTR, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1810,S. Satish Kumar,Shri,male,,,"Superintendent/Commissioner of Police, Guntur, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1811,Kanchi Srinivasa Rao,Shri,male,,,"Superintendent/Commissioner of Police, Palnadu, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1812,Tushar Dudi,Shri,male,,,"Superintendent/Commissioner of Police, Bapatla, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1813,Malika Garg,Smt,female,,,"Superintendent/Commissioner of Police, Prakasam, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1814,G. Krishnakanth,Shri,male,,,"Superintendent/Commissioner of Police, Sri Potti Sriramulu Nellore, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1815,V. Harshavardhan Raju,Shri,male,,,"Superintendent/Commissioner of Police, Tirupati, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1816,Y. Rishanth Reddy,Shri,male,,,"Superintendent/Commissioner of Police, Chittoor, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1817,Dheeraj Kunuguli,Shri,male,,,"Superintendent/Commissioner of Police, Annamayya, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1818,S.K. Das,Shri,male,,,"Superintendent/Commissioner of Police, YSR Kadapa, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1819,Vikrant Patil,Shri,male,,,"Superintendent/Commissioner of Police, Kurnool, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1820,Adhiraj Singh Rana,Shri,male,,,"Superintendent/Commissioner of Police, Nandyal, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1821,B.G. Ramesh,Shri,male,,,"Superintendent/Commissioner of Police, Ananthapuramu, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1822,Ratna,Smt,female,,,"Superintendent/Commissioner of Police, Sri Sathya Sai, Andhra Pradesh (IPS)",,,,https://www.appolice.gov.in + district police sites,0.55,collected,2026-06-26
1823,A. Arun,Shri,male,,,"Superintendent/Commissioner of Police, Chennai, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1824,K. Shanmugam,Shri,male,,,"Superintendent/Commissioner of Police, Kancheepuram, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1825,A. Myilvaganan,Shri,male,,,"Superintendent/Commissioner of Police, Vellore, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1826,P. Thangadurai,Shri,male,,,"Superintendent/Commissioner of Police, Krishnagiri, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1827,S.S. Maheswaran,Shri,male,,,"Superintendent/Commissioner of Police, Dharmapuri, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1828,M. Sudhakar,Shri,male,,,"Superintendent/Commissioner of Police, Tiruvannamalai, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1829,P. Saravanan,Shri,male,,,"Superintendent/Commissioner of Police, Viluppuram, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1830,Gautam Goyal,Shri,male,,,"Superintendent/Commissioner of Police, Salem, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1831,S. Vimala,Shri,male,,,"Superintendent/Commissioner of Police, Namakkal, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1832,D.V. Kiran Shruthi,Shri,male,,,"Superintendent/Commissioner of Police, Erode, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1833,N.S. Nisha,Shri,male,,,"Superintendent/Commissioner of Police, Nilgiris, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1834,K. Karthikeyan,Shri,male,,,"Superintendent/Commissioner of Police, Coimbatore, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1835,A. Pradeep,Shri,male,,,"Superintendent/Commissioner of Police, Dindigul, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1836,D.N. Harikiran Prasad,Shri,male,,,"Superintendent/Commissioner of Police, Karur, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1837,S. Selva Nagarathinam,Shri,male,,,"Superintendent/Commissioner of Police, Tiruchirappalli, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1838,Adarsh Pachera,Shri,male,,,"Superintendent/Commissioner of Police, Perambalur, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1839,S. Jeyakumar,Shri,male,,,"Superintendent/Commissioner of Police, Cuddalore, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1840,Sujith Kumar,Shri,male,,,"Superintendent/Commissioner of Police, Nagapattinam, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1841,R. Rajaram,Shri,male,,,"Superintendent/Commissioner of Police, Thanjavur, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1842,Abishek Gupta,Shri,male,,,"Superintendent/Commissioner of Police, Pudukkottai, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1843,R. Shiva Prasad,Shri,male,,,"Superintendent/Commissioner of Police, Sivaganga, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1844,B.K. Arvind,Shri,male,,,"Superintendent/Commissioner of Police, Madurai, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1845,B. Sneha Priya,Shri,male,,,"Superintendent/Commissioner of Police, Theni, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1846,N. Shreenatha,Shri,male,,,"Superintendent/Commissioner of Police, Virudhunagar, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1847,G. Chandeesh,Shri,male,,,"Superintendent/Commissioner of Police, Ramanathapuram, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1848,Albert John,Shri,male,,,"Superintendent/Commissioner of Police, Thoothukudi, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1849,N. Silambarasan,Shri,male,,,"Superintendent/Commissioner of Police, Tirunelveli, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1850,R. Stalin,Shri,male,,,"Superintendent/Commissioner of Police, Kanyakumari, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1851,Vishwesh Balasubramaniam Shastri,Shri,male,,,"Superintendent/Commissioner of Police, Ariyalur, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1852,Yadav Girish Ashok,Shri,male,,,"Superintendent/Commissioner of Police, Tiruppur, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1853,G.S. Madhavan,Shri,male,,,"Superintendent/Commissioner of Police, Kallakurichi, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1854,S. Aravind,Shri,male,,,"Superintendent/Commissioner of Police, Tenkasi, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1855,V.V. Sai Praneeth,Shri,male,,,"Superintendent/Commissioner of Police, Chengalpattu, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1856,V. Shyamala Devi,Shri,male,,,"Superintendent/Commissioner of Police, Tirupathur, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
1857,Ayman Jamal,Shri,male,,,"Superintendent/Commissioner of Police, Ranipet, Tamil Nadu (IPS)",,,,https://erolls.tn.gov.in/blo/SPs.aspx + TN police/EC 2026 transfers,0.60,collected,2026-06-26
